,Y
34470,11700.0
11061,4300.0
18412,4700.0
33867,3000.0
32281,3400.0
16393,4600.0
36221,3000.0
30652,5500.0
27773,2800.0
39000,4890.0
39163,7800.0
37630,5200.0
31015,2300.0
7577,2890.0
5025,2800.0
35330,5700.0
13766,4500.0
4778,3700.0
32976,3100.0
2394,5300.0
881,6600.0
19055,3700.0
15753,4200.0
4258,7000.0
37323,2800.0
21560,10500.0
35914,3800.0
14839,12500.0
13149,4130.0
19920,13000.0
38607,5300.0
5605,8100.0
2578,20000.0
25828,5300.0
18166,4000.0
39700,6400.0
6145,6800.0
24778,2800.0
33881,5000.0
14224,1190.0
15383,3500.0
20950,4200.0
11994,12000.0
23450,2800.0
9455,3700.0
9391,1830.0
26938,3600.0
22092,4000.0
19365,3200.0
10986,3300.0
33510,3500.0
36279,5000.0
9281,2000.0
22078,4000.0
33874,3300.0
8742,10000.0
5352,6400.0
16381,3300.0
149,3800.0
37496,4000.0
6043,3500.0
773,5200.0
38254,5600.0
6254,6000.0
27458,3200.0
25460,5600.0
18391,5590.0
29150,4800.0
1832,1600.0
2712,5000.0
37768,7300.0
2203,3600.0
14855,11000.0
38648,2400.0
38685,24000.0
17380,6000.0
27416,3000.0
13708,1790.0
5212,3500.0
9505,2000.0
39897,1990.0
24347,1190.0
41345,2490.0
26274,6000.0
552,6500.0
33957,4300.0
915,3000.0
19042,5000.0
29071,8500.0
24429,6000.0
38227,10000.0
33115,4800.0
16849,3200.0
3421,3600.0
1239,2390.0
20108,8160.0
29919,3200.0
22841,2670.0
15968,4500.0
567,4500.0
2071,1800.0
6804,2900.0
1276,19500.0
40591,1490.0
14917,5300.0
2349,3450.0
195,6100.0
22605,4460.0
27649,8500.0
24113,1600.0
26666,3100.0
9639,2430.0
28728,4500.0
33770,3600.0
16141,5000.0
13374,3500.0
11115,1430.0
17228,2530.0
11048,15200.0
34445,3900.0
40387,2460.0
39610,1500.0
4873,3300.0
22192,2000.0
1492,39000.0
39088,2300.0
16247,12000.0
4648,7000.0
27087,4000.0
30876,7000.0
4632,3000.0
21197,3300.0
24592,5500.0
7978,4000.0
40748,1730.0
35653,4200.0
29465,3800.0
35997,12800.0
21355,3800.0
4001,3100.0
27971,3500.0
32982,4000.0
6464,2100.0
5877,7400.0
16636,2190.0
26852,4300.0
35380,11500.0
22353,1790.0
19230,4300.0
13172,3800.0
24818,12000.0
24281,5200.0
23911,3000.0
29398,4300.0
32607,3800.0
26957,3200.0
15640,5000.0
40576,1130.0
31723,2700.0
17983,4100.0
8710,1250.0
9673,4900.0
22034,3500.0
40725,1000.0
38863,2400.0
18714,3300.0
21845,6200.0
400,2700.0
24249,4500.0
15434,3800.0
23809,12500.0
16706,6500.0
35096,1600.0
20069,4200.0
31629,3500.0
33278,4500.0
12377,3200.0
10364,7600.0
29212,2800.0
8993,1600.0
29449,2000.0
27882,6200.0
33304,4800.0
17448,3400.0
35269,4300.0
33864,3600.0
35968,6800.0
6140,6000.0
20856,2690.0
2492,3500.0
16312,2800.0
30911,1930.0
301,1500.0
23881,8000.0
19465,3800.0
9003,1800.0
5333,2700.0
35407,9200.0
1269,23768.0
22135,3300.0
13084,8500.0
26866,6300.0
15133,6000.0
30657,3800.0
8444,5500.0
40244,3287.0
8996,3200.0
11777,6500.0
6194,4400.0
35371,8000.0
41257,4770.0
35396,4500.0
1494,3100.0
25021,2300.0
18312,3400.0
24484,5400.0
5768,4300.0
20888,13000.0
26401,3700.0
31327,2700.0
13976,4600.0
19168,3800.0
20884,29000.0
16075,3900.0
5353,4000.0
16282,2900.0
2162,3000.0
7381,2000.0
17187,6000.0
31140,3800.0
8654,3290.0
36905,6200.0
24604,4000.0
18305,4500.0
40454,1530.0
40608,3100.0
6477,2200.0
12014,1730.0
39774,2800.0
9705,5150.0
12924,3500.0
35456,3390.0
10474,2200.0
28616,3300.0
2911,3400.0
32287,20000.0
6781,6000.0
22993,5000.0
10511,4500.0
15927,4500.0
13123,1390.0
16673,4500.0
270,5400.0
33407,3800.0
23330,6500.0
7293,2000.0
15313,3500.0
25513,3800.0
21597,3300.0
28394,3200.0
29442,5500.0
238,2200.0
33114,10500.0
32577,1900.0
21406,3400.0
23410,4800.0
8606,3800.0
26264,1890.0
31643,5000.0
32834,5000.0
819,13000.0
30197,3200.0
34519,5800.0
41170,2090.0
31544,6300.0
5153,3000.0
30732,2600.0
32900,6000.0
19550,3900.0
27295,4500.0
26285,14500.0
2990,3100.0
39302,1890.0
35119,5500.0
33008,3600.0
4152,1200.0
13539,3400.0
2324,6800.0
22180,11500.0
21364,2100.0
37778,2600.0
29400,4200.0
12144,6000.0
28686,4800.0
35370,4200.0
41322,3130.0
7403,2600.0
11760,3600.0
16482,3300.0
23220,5700.0
4383,18000.0
36953,12000.0
16624,3160.0
23673,7500.0
13006,3500.0
22064,4600.0
7416,2690.0
10854,6200.0
11502,3600.0
10860,2590.0
17055,6200.0
17251,4800.0
13244,1360.0
26321,2300.0
16114,9400.0
7601,6800.0
22493,6350.0
17577,20000.0
9424,3000.0
762,4500.0
1404,2820.0
19338,4450.0
11858,3600.0
12731,3000.0
6947,8500.0
31321,3700.0
32684,2900.0
38584,11000.0
34689,3000.0
5545,1000.0
16384,6460.0
11759,3200.0
27821,4200.0
17608,5680.0
30313,1030.0
27449,6800.0
7969,4700.0
27256,1660.0
13089,4400.0
16228,3300.0
4104,3000.0
27197,7500.0
4797,3100.0
25910,3900.0
21209,4490.0
17763,3000.0
23971,1300.0
11998,2430.0
14205,10000.0
38536,4000.0
40285,2400.0
458,13000.0
2,16000.0
3475,3000.0
8947,1800.0
12535,2400.0
13790,5900.0
17302,4500.0
10432,1430.0
16984,1200.0
33083,15000.0
39752,2700.0
4636,6000.0
11963,4300.0
35888,3800.0
21693,2390.0
7988,3500.0
6163,3600.0
7893,19000.0
40782,1430.0
39589,1190.0
13839,2550.0
18375,8500.0
17323,6800.0
26473,3650.0
6447,3300.0
32992,5100.0
9251,2000.0
7468,7000.0
4397,9500.0
9357,3200.0
8019,1030.0
11477,1690.0
1906,6200.0
33836,4000.0
15826,3500.0
29162,2600.0
40757,1690.0
36322,4200.0
303,2200.0
27422,4400.0
30642,6280.0
35175,2130.0
21689,6000.0
9689,4000.0
6238,3900.0
12112,5200.0
16096,6400.0
21620,4800.0
810,5000.0
38964,6500.0
802,2700.0
28252,3000.0
38606,5200.0
34389,7500.0
31638,9000.0
38612,2200.0
9053,13800.0
30503,6300.0
7312,1700.0
18806,5800.0
161,3600.0
29962,6700.0
19413,4500.0
30904,8600.0
23914,2200.0
35709,23000.0
38080,3300.0
14556,6290.0
10515,2630.0
2358,4500.0
6340,4500.0
16149,1630.0
4790,4600.0
12261,2430.0
2984,3000.0
37251,3800.0
38832,11500.0
20209,2800.0
32772,3500.0
30367,3500.0
18361,3560.0
38540,3300.0
30035,3400.0
15860,2360.0
39737,1700.0
32672,11500.0
25144,5800.0
1458,1330.0
9266,1600.0
27099,2900.0
30332,4000.0
31061,4500.0
35107,6350.0
40930,3300.0
8728,2130.0
1855,14000.0
4735,10000.0
28056,4050.0
38053,8300.0
38471,6800.0
23654,990.0
17942,18000.0
2642,25000.0
23936,2390.0
23474,1600.0
14121,2490.0
21396,2300.0
36220,2900.0
32449,4800.0
40214,2300.0
36119,9500.0
21023,6500.0
30538,5500.0
2734,4100.0
3464,9600.0
31050,3000.0
139,4500.0
694,3800.0
37532,4200.0
31381,3900.0
17765,4300.0
30724,2400.0
7579,5000.0
28690,4000.0
12580,5500.0
15537,4700.0
22234,2000.0
2624,2400.0
8220,5500.0
17735,3800.0
29362,2700.0
17852,800.0
21402,6600.0
27791,6000.0
11302,5000.0
40946,1060.0
39778,1390.0
10176,2600.0
307,2100.0
21282,18000.0
11802,4300.0
34669,4400.0
4074,19500.0
20385,8000.0
17192,14500.0
2893,5300.0
8645,5200.0
27679,2230.0
4563,8000.0
30606,3800.0
34660,3100.0
24187,2630.0
12939,14000.0
10683,1600.0
15896,13500.0
29821,5000.0
3002,5000.0
37594,1660.0
4821,3700.0
9362,6860.0
2880,7500.0
21370,4300.0
37021,2560.0
36018,3500.0
16897,6800.0
40417,4500.0
33914,3500.0
3305,1500.0
68,2500.0
15625,6490.0
32501,4500.0
40078,1730.0
79,2900.0
30841,3300.0
17536,3200.0
1104,4600.0
27820,2000.0
2533,4100.0
28055,1100.0
18420,4300.0
34123,5000.0
3737,6500.0
28022,3500.0
20787,3500.0
15386,4500.0
3540,5500.0
36348,4600.0
12561,4200.0
15202,1690.0
5969,6200.0
25393,2800.0
35853,2260.0
8760,2000.0
6551,2600.0
20187,1500.0
31759,6200.0
40388,1160.0
28997,10500.0
16182,12500.0
4623,2100.0
40131,2130.0
37875,16000.0
6346,4800.0
8022,4500.0
22456,3600.0
30574,9000.0
21754,5300.0
40140,3270.0
33578,7000.0
8874,9000.0
33994,6500.0
31701,3300.0
37581,2500.0
35615,11800.0
28477,4100.0
9726,2500.0
32716,4000.0
1076,6000.0
34085,17000.0
32835,4700.0
29175,990.0
35189,4700.0
2250,12500.0
38150,3200.0
32964,2100.0
34694,4800.0
14814,2530.0
16098,6000.0
1338,3260.0
14959,2330.0
39393,3600.0
910,5000.0
27500,5300.0
29076,3800.0
3930,5300.0
8025,8200.0
37675,3600.0
25890,3300.0
6126,1600.0
3289,5000.0
25428,5700.0
8088,11000.0
12999,7100.0
36749,3900.0
11113,1830.0
15054,4360.0
10245,3300.0
4911,3700.0
13397,15000.0
20712,1900.0
20255,1600.0
37156,22500.0
25454,3200.0
18304,4300.0
22869,1390.0
39289,4000.0
15288,4700.0
32849,2860.0
10845,5000.0
15230,4600.0
9179,3700.0
9176,1860.0
27427,3500.0
27128,800.0
25039,3600.0
31706,3600.0
33801,2290.0
9352,3960.0
19051,4500.0
13770,4830.0
14660,4400.0
29606,7200.0
35988,4500.0
32512,1290.0
340,2000.0
12086,4300.0
25210,8260.0
13103,2260.0
2039,3700.0
26010,1690.0
7746,2200.0
38489,4600.0
14608,2700.0
11970,3030.0
19319,1100.0
6562,8500.0
34829,10000.0
12414,10500.0
26518,3400.0
20678,1800.0
23787,6800.0
37864,4790.0
18752,3000.0
8032,3600.0
39596,4000.0
20751,2600.0
38880,2580.0
11919,6500.0
14012,4200.0
14845,4800.0
38180,6400.0
26869,3100.0
2168,3300.0
18928,4300.0
4567,12000.0
2365,11200.0
37806,6500.0
4882,3800.0
39704,3400.0
25793,2200.0
10044,4090.0
21925,3800.0
11716,3800.0
26309,2800.0
26177,4500.0
8243,1590.0
40296,2090.0
35502,5800.0
39321,1330.0
4017,3400.0
36569,5000.0
9807,1400.0
24715,3500.0
15505,3000.0
23745,2060.0
7705,8500.0
36223,3500.0
19238,3300.0
13856,3000.0
5010,7200.0
10393,3500.0
37023,5000.0
34632,4600.0
36288,5000.0
6975,10500.0
21048,4800.0
13409,9000.0
16390,4200.0
20174,1500.0
28520,1730.0
26358,4100.0
26706,1060.0
33082,9500.0
38966,990.0
32929,4300.0
30941,6500.0
2347,5200.0
18107,4700.0
19710,5800.0
28184,5500.0
29475,4800.0
33906,3500.0
7686,3300.0
10914,2050.0
20137,4500.0
33157,3400.0
17532,4300.0
15779,5200.0
36982,1500.0
27673,7400.0
6175,10000.0
18257,4000.0
6576,9200.0
10295,1400.0
37291,6200.0
39850,1590.0
13829,3990.0
33671,4500.0
39870,1830.0
17304,4700.0
37181,2300.0
11956,3000.0
9005,2050.0
5519,3200.0
3634,4500.0
13833,3900.0
11198,5200.0
9323,7000.0
6231,4000.0
38232,5400.0
4538,2200.0
37753,2600.0
22473,4200.0
27577,1600.0
29379,2700.0
31498,4000.0
1613,3300.0
23963,5000.0
34348,4500.0
10697,2100.0
23663,3500.0
37927,4100.0
4861,4500.0
22128,5000.0
4352,9800.0
28543,3800.0
598,5800.0
3285,5300.0
25529,3100.0
24928,11000.0
40444,1500.0
6323,4150.0
37891,3400.0
3838,4800.0
35249,3500.0
14663,3800.0
24694,5800.0
22670,4500.0
23958,2700.0
9525,3300.0
23682,3400.0
6122,3600.0
30,5600.0
5855,6500.0
16766,5100.0
37632,10500.0
20098,8000.0
23258,3800.0
22700,7500.0
2090,4500.0
13831,4700.0
19280,5500.0
25978,2560.0
26095,860.0
21027,5000.0
6867,3500.0
38926,2000.0
37983,2500.0
23048,3800.0
24434,3600.0
6300,5400.0
10953,9000.0
470,3500.0
5933,6000.0
17002,6300.0
22884,3600.0
8185,1360.0
10553,5040.0
32416,1530.0
38140,5800.0
13759,5500.0
13003,11000.0
16129,1930.0
33155,3500.0
22228,2450.0
19829,4200.0
5728,1650.0
14052,6000.0
13828,3500.0
39625,1590.0
38413,16000.0
16865,3030.0
15763,3000.0
5045,10000.0
30520,5000.0
23395,8300.0
10015,4700.0
12813,4800.0
38168,7500.0
21232,1690.0
39982,1600.0
26045,1500.0
3318,1000.0
38463,4500.0
37310,20000.0
19981,7200.0
11295,5500.0
9010,3300.0
7869,2590.0
32484,2600.0
6585,4400.0
19680,4800.0
20426,6000.0
17526,6000.0
3081,11500.0
5065,1300.0
6968,2800.0
28275,6000.0
98,2000.0
11472,2900.0
4010,1700.0
16650,6600.0
39251,5700.0
17144,7900.0
22346,4800.0
32597,5700.0
774,22000.0
30745,3300.0
21427,4200.0
18894,3500.0
14679,4100.0
27869,1890.0
17307,1500.0
34270,4000.0
13957,4300.0
34075,28000.0
34988,5700.0
38233,4300.0
2184,5900.0
31809,4400.0
20317,930.0
9603,2660.0
13658,4000.0
2507,24000.0
10160,2100.0
19166,8300.0
23492,1990.0
31917,4200.0
41171,2290.0
17383,3900.0
17920,4600.0
17952,5000.0
34969,3230.0
16066,4300.0
28772,4500.0
21492,1490.0
17318,3500.0
21901,5500.0
34352,4300.0
4144,2600.0
8896,3200.0
1389,3390.0
726,2000.0
18284,3500.0
4879,3000.0
32242,4200.0
16316,4200.0
24842,3500.0
1753,5000.0
1926,5500.0
31231,4900.0
37603,5700.0
1361,2190.0
15437,4000.0
39537,1760.0
17646,2790.0
549,8500.0
4601,2900.0
22631,4000.0
10292,1600.0
14411,1660.0
32290,12000.0
32036,5200.0
19180,4200.0
23671,5000.0
27749,2090.0
29098,4190.0
16553,1990.0
21367,9500.0
4841,3800.0
34212,4500.0
39444,1960.0
21423,4000.0
9503,1500.0
32224,3600.0
5100,4000.0
20003,4160.0
647,1600.0
26450,5500.0
4059,13000.0
14322,4800.0
20132,4000.0
24674,6500.0
37109,4200.0
14621,2690.0
7688,4300.0
35925,5000.0
24378,5200.0
27779,5800.0
36092,4300.0
35716,2890.0
19123,5000.0
5712,6500.0
19928,35000.0
19868,11500.0
10873,2200.0
4504,3800.0
37510,4600.0
20450,3700.0
16817,4200.0
27442,2160.0
16730,2800.0
30511,6400.0
35348,2800.0
18190,3300.0
3530,16000.0
16691,13800.0
21,1500.0
8078,13000.0
1171,22000.0
869,9000.0
18489,2700.0
28495,13000.0
18672,5700.0
8002,4100.0
15356,5240.0
20525,1790.0
10822,6800.0
14336,5000.0
41254,1160.0
11420,5500.0
39500,5500.0
16437,15100.0
8762,9500.0
18415,1600.0
36543,13880.0
3166,3800.0
24251,41000.0
13845,3500.0
20142,4400.0
8203,4200.0
34231,6600.0
39101,1360.0
8037,4000.0
10810,1500.0
39630,1490.0
4638,5400.0
28601,2800.0
1839,23500.0
17840,5000.0
27997,4700.0
4654,4600.0
5142,8500.0
22596,3800.0
15139,4500.0
29546,1300.0
36265,4000.0
38855,3500.0
34705,2800.0
25159,7000.0
2145,3500.0
40371,4300.0
24867,4390.0
22694,6000.0
26652,2290.0
9977,3600.0
36329,6300.0
35883,5000.0
19343,1890.0
4214,2050.0
17938,3500.0
14689,11000.0
29885,3270.0
24600,3800.0
13203,3100.0
13575,7500.0
22052,5600.0
15794,6100.0
36572,2700.0
23929,2650.0
5974,5500.0
28203,3500.0
31761,3800.0
16021,3000.0
1002,2600.0
19477,9000.0
251,2300.0
35547,4800.0
16981,1500.0
21914,5300.0
25776,5700.0
29856,7800.0
35329,5300.0
6479,4300.0
11594,3700.0
36839,2500.0
16767,11500.0
6681,5000.0
41344,2670.0
13178,2800.0
17523,4300.0
35390,4200.0
5079,5300.0
3028,4200.0
35084,3300.0
24063,4400.0
31123,3600.0
21598,4000.0
30378,3600.0
5267,7800.0
16420,3500.0
34485,3200.0
5435,27000.0
4069,1800.0
14423,3300.0
19194,6900.0
6409,33000.0
37776,3000.0
9622,2200.0
17925,5100.0
5194,3500.0
11833,4500.0
29096,9000.0
7198,2000.0
5433,7000.0
19605,2290.0
27101,4200.0
32299,4500.0
35874,4300.0
4739,3500.0
16093,4490.0
23315,7800.0
23870,8500.0
30192,5400.0
20494,5400.0
39295,3100.0
33708,1690.0
17849,3000.0
24136,3800.0
13664,1390.0
6655,1600.0
3186,3500.0
25031,2900.0
28148,1900.0
3132,3100.0
35030,4200.0
35428,4800.0
35320,1000.0
35650,3000.0
28307,2500.0
19916,20000.0
9636,1990.0
8159,4500.0
24086,6600.0
14381,4100.0
14560,13500.0
12295,4800.0
41125,1630.0
10274,2200.0
26232,1600.0
21976,2690.0
12329,3500.0
15723,11000.0
14472,4400.0
4462,3500.0
32127,3800.0
5309,1000.0
16687,3900.0
27471,3100.0
13299,3800.0
39938,990.0
20434,3500.0
2782,5500.0
18157,4000.0
11305,5000.0
6091,3300.0
16397,5800.0
19059,2900.0
12405,1490.0
30731,2600.0
13243,4300.0
2574,2800.0
31578,3500.0
33653,6200.0
20926,5000.0
21592,4000.0
25947,19500.0
25240,13500.0
7103,4000.0
7044,4800.0
40880,2560.0
26503,5350.0
15879,2800.0
5844,6700.0
1974,18000.0
36391,5400.0
5206,3700.0
13979,1990.0
40934,3900.0
8639,3600.0
18788,11000.0
28814,5400.0
30566,3500.0
13538,3600.0
21694,8000.0
14867,3200.0
18036,6300.0
4536,3600.0
23146,3200.0
36793,2290.0
26835,6600.0
41289,3290.0
21703,4200.0
25641,4800.0
40095,1090.0
10654,5850.0
27097,2400.0
4909,12000.0
6716,4500.0
365,2000.0
759,14000.0
27404,2500.0
12203,3000.0
14949,3190.0
33260,5190.0
30668,3500.0
36987,1500.0
26621,5500.0
36418,1650.0
28485,2790.0
17827,3500.0
23157,2300.0
16260,15000.0
11935,2500.0
4488,5500.0
21506,6700.0
39898,3400.0
2969,10000.0
22151,5200.0
31473,5000.0
27048,2800.0
1359,7290.0
30280,3300.0
38518,6000.0
119,1600.0
17782,1430.0
24549,5800.0
801,7200.0
18486,3300.0
18358,1300.0
33365,2500.0
39463,2200.0
17275,5700.0
23066,2800.0
22892,4500.0
22027,4200.0
28283,4200.0
18539,5000.0
7404,1500.0
14594,4000.0
38711,5500.0
34065,4500.0
23131,3800.0
34052,5700.0
37763,5800.0
16644,11500.0
36000,5000.0
27006,7000.0
40256,1930.0
38563,8100.0
26028,2200.0
5319,12800.0
2460,5000.0
39021,3200.0
23626,3200.0
37671,4000.0
5705,4000.0
35996,13200.0
28954,4560.0
19971,4500.0
30592,6400.0
29250,2850.0
3165,6000.0
34534,3200.0
31795,5700.0
35506,8800.0
7129,2500.0
24260,2330.0
40291,2390.0
6711,2200.0
30472,3000.0
17626,3700.0
15987,2000.0
11647,1560.0
22345,3200.0
31668,3200.0
3635,4400.0
17871,5500.0
9126,3000.0
36610,3000.0
3528,8200.0
20204,5500.0
21525,3400.0
5865,3500.0
25125,3800.0
2577,4600.0
24870,2070.0
28988,9000.0
9284,1700.0
13126,1590.0
7300,1700.0
13079,9200.0
5794,1400.0
8400,5600.0
26492,6500.0
3976,3800.0
14797,5500.0
35059,5000.0
37128,6500.0
16541,11000.0
29040,3400.0
40626,2930.0
28585,4300.0
12720,1730.0
39405,3333.0
39250,3600.0
21882,6000.0
15081,3700.0
16000,2690.0
38943,4800.0
17566,2090.0
22059,5000.0
8407,1790.0
40507,2500.0
30164,1500.0
35979,2900.0
33211,3800.0
39557,1500.0
17836,7800.0
13938,3200.0
5061,4200.0
38057,4200.0
24492,3000.0
40501,2930.0
33959,4600.0
36774,6790.0
5747,5200.0
19900,5400.0
473,2200.0
4043,2000.0
7726,1500.0
5746,4900.0
6929,4200.0
22312,1530.0
26928,3100.0
1326,3700.0
33044,4100.0
38389,4300.0
4803,4000.0
8214,5700.0
4546,3700.0
27876,3000.0
30528,5800.0
21517,2970.0
8008,3400.0
4802,3000.0
28964,6200.0
11651,1770.0
29840,4500.0
22634,4100.0
4302,4800.0
33285,8000.0
18185,4000.0
22110,2300.0
23355,4800.0
6491,6500.0
17464,4800.0
24750,9300.0
6383,3200.0
14713,4630.0
26094,6800.0
16340,3200.0
8960,1800.0
30617,1300.0
25044,3700.0
24335,4200.0
33320,25000.0
24920,2290.0
19316,21000.0
34862,5100.0
19639,4500.0
3573,8000.0
1459,2550.0
20164,1590.0
25296,2200.0
16330,9500.0
8253,1100.0
29664,7000.0
10494,3500.0
11298,1930.0
24857,6300.0
8275,2700.0
21581,14500.0
15453,4900.0
17108,4500.0
22441,5200.0
2532,8800.0
22924,3300.0
4578,3400.0
24177,2000.0
15357,6000.0
29386,4500.0
18291,5000.0
36225,23000.0
17291,5100.0
19975,3600.0
22554,8000.0
20874,28000.0
31266,6790.0
23331,2000.0
28805,2100.0
37815,4100.0
6337,4100.0
6333,30000.0
31529,3600.0
8538,4000.0
13623,3500.0
24732,5600.0
4827,3000.0
18445,5500.0
35647,3600.0
10067,3090.0
20125,4000.0
6001,2200.0
34383,6400.0
6810,3300.0
1643,2600.0
17650,4500.0
29595,4200.0
19646,4200.0
4845,4000.0
40147,2290.0
5303,4250.0
24945,3200.0
35797,6000.0
24383,5200.0
34356,9500.0
7867,3660.0
16664,6500.0
248,10000.0
13824,3400.0
25466,4300.0
1447,2330.0
29548,6390.0
22153,5000.0
18585,3730.0
32626,4100.0
67,2500.0
16784,4100.0
29894,6300.0
2215,4500.0
29723,1590.0
28633,3500.0
27848,5000.0
8535,4000.0
34153,1600.0
26680,2790.0
30665,5300.0
30877,4000.0
25493,3300.0
3648,6500.0
33361,2400.0
20866,1470.0
25150,8000.0
31888,2500.0
14528,9000.0
11183,3300.0
320,12500.0
37963,1690.0
34096,1890.0
1107,4000.0
24776,4400.0
1133,20000.0
8125,2600.0
30955,3600.0
33378,2900.0
25598,14500.0
32592,4000.0
6259,800.0
37381,4200.0
28249,3700.0
21529,5400.0
13182,890.0
7976,1830.0
63,15000.0
39531,1890.0
18421,3600.0
37950,6000.0
16246,2600.0
21308,2700.0
38154,4500.0
25586,6300.0
38109,7000.0
20416,3500.0
8655,4460.0
12154,3900.0
10210,3800.0
22072,5800.0
3842,3500.0
10317,7500.0
22356,4600.0
17524,3600.0
39899,1330.0
1070,5700.0
11145,4200.0
5922,3200.0
37262,4030.0
35721,6000.0
13765,5500.0
5653,6500.0
10076,8000.0
12386,5800.0
33036,3500.0
30548,1600.0
33750,2800.0
11592,2800.0
31147,4500.0
32580,3090.0
34415,8000.0
3531,4600.0
36104,3200.0
16588,4400.0
8909,10400.0
35893,6000.0
36096,5700.0
7896,4000.0
31939,9000.0
24869,2390.0
14791,8500.0
35109,2190.0
39377,3600.0
14987,2590.0
2799,2000.0
19719,3350.0
41123,4300.0
39135,2700.0
36095,1200.0
20614,4400.0
237,1700.0
35556,4800.0
16413,5400.0
14792,1660.0
37254,3500.0
2058,6000.0
39804,1990.0
27275,4200.0
24513,4000.0
31073,5400.0
36455,2700.0
6188,3300.0
22187,3700.0
30113,5000.0
32453,3600.0
8496,3500.0
31214,2800.0
26572,7400.0
16785,2490.0
10894,1800.0
17749,2100.0
26231,7500.0
26662,3000.0
3010,3350.0
16343,2700.0
4576,2000.0
13603,3800.0
4050,1600.0
32941,12500.0
10188,3990.0
20218,2800.0
21080,9000.0
34442,4300.0
31152,78800.0
20911,3900.0
20313,2300.0
29761,3100.0
22556,7500.0
8521,6200.0
9971,2230.0
